1,42.233331,0,Warrior,25.466665,5,0,12,0,2,8,17,4,1,Warrior,23.849999,5,0,11,0,2,8,18,4,0,Ranger,37.783331,12,0,6,0,5,15,21,7,1,Ranger,0.0,14,0,2,0,6,18,26,9,0,Slime,42.233331,0,0,5,0,0,0,17,8,1,Slime,32.583331,2,0,6,0,1,6,20,5,
0,40.033331,0,Warrior,25.449998,5,0,12,0,2,8,17,4,1,Warrior,23.833332,5,0,10,0,2,8,18,4,0,Ranger,0.0,15,0,4,0,6,18,23,8,1,Ranger,40.033331,11,0,5,0,4,12,21,7,0,Slime,0.0,0,0,0,0,0,0,15,7,1,Slime,32.566665,2,0,5,0,1,6,20,5,
1,42.216664,0,Warrior,25.449998,5,0,12,0,2,8,17,4,1,Warrior,23.833332,4,0,11,0,2,8,18,4,0,Ranger,37.766664,13,0,5,0,5,15,21,7,1,Ranger,0.0,16,0,2,0,6,18,26,9,0,Slime,42.216664,0,0,6,0,0,0,17,8,1,Slime,32.566665,2,0,6,0,1,6,20,5,
1,47.516664,0,Warrior,25.449998,5,0,11,0,2,8,17,4,1,Warrior,23.833332,5,0,11,0,2,8,18,4,0,Ranger,41.499998,15,0,6,0,6,18,24,8,1,Ranger,0.0,17,0,4,0,7,21,31,11,0,Slime,47.516664,0,0,5,0,0,0,21,10,1,Slime,32.566665,1,0,5,0,1,6,20,5,
1,51.43333,0,Warrior,25.449998,6,0,11,0,2,8,17,4,1,Warrior,30.366665,7,0,12,0,3,12,23,5,0,Ranger,51.43333,14,0,7,3,7,21,30,10,1,Ranger,0.0,15,0,4,0,6,18,27,10,0,Slime,45.933331,0,2,5,0,2,12,24,7,1,Slime,41.016664,1,0,5,0,1,6,23,6,
1,47.333331,0,Warrior,25.449998,6,0,10,0,2,8,17,4,1,Warrior,30.366665,9,0,11,0,3,12,23,5,0,Ranger,47.333331,16,0,8,2,6,18,27,9,1,Ranger,0.0,16,0,2,0,6,18,26,9,0,Slime,41.549998,0,1,6,0,1,6,18,6,1,Slime,40.166664,2,0,5,0,1,6,23,6,
1,42.216664,0,Warrior,25.449998,6,0,11,0,2,8,17,4,1,Warrior,23.833332,5,0,11,0,2,8,18,4,0,Ranger,37.766664,13,0,6,0,5,15,21,7,1,Ranger,0.0,15,0,2,0,6,18,26,9,0,Slime,42.216664,0,0,5,0,0,0,17,8,1,Slime,32.566665,2,0,5,0,1,6,20,5,
1,44.533331,0,Warrior,21.783332,5,0,10,0,2,8,17,4,1,Warrior,23.833332,4,0,10,0,2,8,18,4,0,Ranger,44.533331,16,0,6,0,6,18,27,9,1,Ranger,0.0,11,0,2,0,5,15,25,9,0,Slime,38.916664,0,0,5,0,0,0,18,6,1,Slime,37.449998,2,0,6,0,2,12,24,6,
1,42.216664,0,Warrior,25.449998,6,0,11,0,2,8,17,4,1,Warrior,23.833332,4,0,12,0,2,8,18,4,0,Ranger,37.766664,13,0,5,0,5,15,21,7,1,Ranger,0.0,16,0,3,0,6,18,26,9,0,Slime,42.216664,0,0,5,0,0,0,17,8,1,Slime,32.566665,1,0,6,0,1,6,20,5,
0,51.78333,0,Warrior,25.449998,6,0,11,0,2,8,17,4,1,Warrior,30.366665,6,0,11,0,3,12,23,5,0,Ranger,0.0,19,0,6,2,8,24,30,11,1,Ranger,51.78333,14,0,5,0,5,15,28,10,0,Slime,41.549998,0,1,5,0,1,6,18,6,1,Slime,45.099997,3,0,7,0,2,12,27,7,
1,44.283331,0,Warrior,25.449998,5,0,11,0,2,8,17,4,1,Warrior,23.833332,6,0,10,0,2,8,18,4,0,Ranger,37.766664,12,0,5,0,5,15,21,7,1,Ranger,0.0,17,0,2,0,7,21,27,10,0,Slime,44.283331,0,0,7,0,0,0,19,9,1,Slime,32.566665,1,0,6,0,1,6,20,5,
0,48.766664,0,Warrior,25.449998,5,0,10,0,2,8,17,4,1,Warrior,30.366665,8,0,12,0,3,12,23,5,0,Ranger,0.0,14,0,2,2,7,21,28,10,1,Ranger,48.766664,12,0,6,0,5,15,27,9,0,Slime,44.966664,0,1,7,0,1,6,20,7,1,Slime,40.166664,1,0,5,0,1,6,23,6,
0,49.249997,0,Warrior,25.449998,6,0,11,0,2,8,17,4,1,Warrior,30.366665,8,0,11,0,3,12,23,5,0,Ranger,0.0,18,0,2,3,7,21,27,9,1,Ranger,49.249997,10,0,5,0,4,12,23,8,0,Slime,0.0,2,3,4,0,3,18,28,8,1,Slime,41.016664,1,0,5,0,1,6,23,6,
0,46.816664,0,Warrior,21.783332,4,0,10,0,2,8,17,4,1,Warrior,29.549998,9,0,11,0,3,12,23,5,0,Ranger,0.0,18,0,2,3,7,21,27,9,1,Ranger,46.816664,8,0,5,0,3,9,23,8,0,Slime,45.116664,0,3,5,0,2,12,24,7,1,Slime,40.199998,2,0,5,0,1,6,23,6,
0,48.766664,0,Warrior,25.449998,5,0,10,0,2,8,17,4,1,Warrior,30.366665,6,0,11,0,3,12,23,5,0,Ranger,0.0,19,0,2,2,7,21,28,10,1,Ranger,48.766664,14,0,5,0,5,15,27,9,0,Slime,44.966664,0,1,6,0,1,6,20,7,1,Slime,40.166664,2,0,6,0,1,6,23,6,
0,40.033331,0,Warrior,25.449998,5,0,12,0,2,8,17,4,1,Warrior,23.833332,4,0,11,0,2,8,18,4,0,Ranger,0.0,15,0,4,0,6,18,23,8,1,Ranger,40.033331,11,0,6,0,4,12,21,7,0,Slime,0.0,0,0,0,0,0,0,15,7,1,Slime,32.566665,1,0,5,0,1,6,20,5,
0,38.716664,0,Warrior,21.783332,4,0,11,0,2,8,17,4,1,Warrior,23.833332,6,0,12,0,2,8,18,4,0,Ranger,0.0,14,0,0,0,6,18,21,8,1,Ranger,38.716664,6,0,5,0,3,9,21,7,0,Slime,37.333331,0,0,6,0,0,0,16,6,1,Slime,31.866665,2,0,6,0,1,6,20,5,
1,44.533331,0,Warrior,21.783332,6,0,10,0,2,8,17,4,1,Warrior,23.833332,6,0,10,0,2,8,18,4,0,Ranger,44.533331,16,0,6,0,6,18,27,9,1,Ranger,0.0,12,0,3,0,5,15,25,9,0,Slime,38.916664,0,0,5,0,0,0,18,6,1,Slime,37.449998,3,0,7,0,2,12,24,6,
