1,44.583331,1,Slime,0.0,1,1,0,0,2,12,28,8,0,Slime,21.633332,0,1,5,0,1,6,16,4,1,Ranger,0.0,13,0,0,0,5,15,24,8,0,Ranger,28.766665,2,0,7,1,1,3,12,4,1,Warrior,0.0,11,0,10,2,5,18,27,8,0,Warrior,44.583331,9,0,11,0,3,12,17,7,
1,42.499997,1,Slime,0.0,4,2,0,0,3,18,28,8,0,Slime,21.616665,0,2,6,0,1,6,16,4,1,Ranger,0.0,9,0,0,0,4,12,21,7,0,Ranger,28.749998,2,0,8,1,1,3,12,4,1,Warrior,0.0,8,0,10,1,4,16,27,7,0,Warrior,42.499997,7,0,10,0,3,12,17,7,
1,44.583331,1,Slime,0.0,3,1,0,0,3,18,30,8,0,Slime,21.616665,0,1,7,0,1,6,16,4,1,Ranger,0.0,14,0,0,0,5,15,24,8,0,Ranger,28.749998,3,0,8,2,1,3,12,4,1,Warrior,40.799998,11,0,12,1,4,16,27,7,0,Warrior,44.583331,8,0,10,0,3,12,19,7,
1,39.616664,1,Slime,0.0,1,4,2,0,3,18,27,8,0,Slime,18.099999,0,0,5,0,0,0,12,3,1,Ranger,0.0,9,0,0,0,3,9,24,8,0,Ranger,19.916665,0,0,5,0,0,0,9,3,1,Warrior,0.0,10,0,4,3,4,16,24,8,0,Warrior,39.616664,6,0,10,0,3,12,20,7,
1,42.416664,1,Slime,35.033331,2,3,5,0,3,18,26,7,0,Slime,18.099999,0,0,5,0,0,0,12,3,1,Ranger,0.0,9,0,3,0,3,9,25,9,0,Ranger,19.916665,0,0,6,0,0,0,9,3,1,Warrior,0.0,9,0,3,4,5,14,24,9,0,Warrior,42.416664,10,0,11,0,4,16,22,8,
1,43.066664,1,Slime,0.0,2,2,0,0,2,12,28,8,0,Slime,21.616665,0,1,6,0,1,6,16,4,1,Ranger,0.0,13,0,0,0,5,15,22,8,0,Ranger,28.749998,3,0,7,2,1,3,12,4,1,Warrior,0.0,9,0,11,2,4,16,27,7,0,Warrior,43.066664,8,0,11,0,3,12,17,7,
1,43.066664,1,Slime,0.0,1,2,0,0,2,12,28,8,0,Slime,21.616665,0,1,7,0,1,6,16,4,1,Ranger,0.0,12,0,0,0,5,15,22,8,0,Ranger,28.749998,2,0,8,2,1,3,12,4,1,Warrior,0.0,10,0,10,1,4,16,27,7,0,Warrior,43.066664,9,0,10,0,3,12,17,7,
1,42.766664,1,Slime,0.0,2,1,0,0,2,12,28,8,0,Slime,21.616665,0,2,6,0,1,6,16,4,1,Ranger,0.0,7,0,0,0,3,9,22,8,0,Ranger,24.783332,2,0,6,1,1,3,12,4,1,Warrior,0.0,11,0,10,2,5,20,27,8,0,Warrior,42.766664,8,0,10,0,3,12,17,7,
1,44.566664,1,Slime,0.0,1,2,0,0,2,12,28,8,0,Slime,21.616665,0,1,6,0,1,6,16,4,1,Ranger,0.0,12,0,0,0,5,15,24,8,0,Ranger,28.749998,3,0,7,1,1,3,12,4,1,Warrior,0.0,12,0,10,2,5,18,27,8,0,Warrior,44.566664,7,0,10,0,3,12,17,7,
1,43.366664,1,Slime,0.0,2,6,2,0,4,24,22,7,0,Slime,36.816664,2,1,5,0,2,12,22,6,1,Ranger,0.0,10,0,0,0,4,12,21,7,0,Ranger,21.649999,0,0,6,0,0,0,9,3,1,Warrior,0.0,10,0,8,4,4,16,25,7,0,Warrior,43.366664,8,0,11,1,4,12,19,6,
