0,47.749997,0,Slime,25.399998,1,0,5,0,1,6,16,4,0,Ranger,0.0,11,0,3,0,4,12,23,11,0,Warrior,41.016664,11,0,10,0,4,16,33,8,1,Slime,32.499998,0,1,5,0,1,6,20,5,1,Ranger,26.783332,4,0,5,0,2,6,12,4,1,Warrior,47.749997,13,0,14,2,5,20,42,10,
0,45.083331,0,Slime,22.299999,2,0,5,0,1,6,16,4,0,Ranger,0.0,10,0,2,0,4,12,22,9,0,Warrior,41.433331,11,0,10,0,5,14,32,7,1,Slime,45.083331,2,0,5,0,2,12,32,8,1,Ranger,27.716665,6,0,5,0,2,6,12,4,1,Warrior,38.799998,7,0,11,0,3,12,25,6,
0,47.78333,0,Slime,31.199998,3,0,5,0,2,12,20,5,0,Ranger,0.0,6,0,2,0,3,9,19,9,0,Warrior,45.849997,9,0,11,0,4,16,34,8,1,Slime,40.666664,2,1,5,0,2,12,24,6,1,Ranger,28.466665,5,0,6,0,2,6,12,4,1,Warrior,47.78333,11,0,12,1,5,18,37,8,
0,49.08333,0,Slime,25.383332,1,0,5,0,1,6,16,4,0,Ranger,0.0,9,0,2,0,4,12,23,9,0,Warrior,0.0,12,0,9,0,5,20,31,9,1,Slime,44.499997,0,6,6,0,3,18,26,7,1,Ranger,26.766665,5,0,5,0,2,6,12,4,1,Warrior,49.08333,11,0,14,4,5,20,31,8,
1,45.416664,0,Slime,25.383332,2,0,5,0,1,6,16,4,0,Ranger,34.866665,2,0,6,0,1,3,14,6,0,Warrior,45.416664,7,0,11,0,3,10,36,9,1,Slime,0.0,2,1,3,0,2,12,34,9,1,Ranger,28.466665,5,0,5,0,2,6,12,4,1,Warrior,0.0,14,0,1,1,6,24,36,9,
0,51.399997,0,Slime,25.383332,2,0,5,0,1,6,16,4,0,Ranger,0.0,11,0,2,0,5,15,24,10,0,Warrior,46.816664,8,0,10,0,5,16,31,8,1,Slime,44.499997,0,4,5,0,3,18,26,7,1,Ranger,26.766665,4,0,6,0,2,6,12,4,1,Warrior,51.399997,13,0,15,3,5,20,39,9,
0,37.833331,0,Slime,22.299999,1,0,5,0,1,6,16,4,0,Ranger,0.0,4,0,2,0,2,6,15,7,0,Warrior,0.0,10,0,7,0,4,16,32,7,1,Slime,37.833331,2,0,5,0,2,12,24,6,1,Ranger,26.016665,4,0,5,0,2,6,12,4,1,Warrior,33.366665,5,0,11,0,2,8,22,5,
1,46.233331,0,Slime,25.416665,2,0,6,0,1,6,16,4,0,Ranger,35.683331,2,0,5,0,1,3,14,6,0,Warrior,46.233331,5,0,10,0,3,10,36,9,1,Slime,0.0,3,2,4,0,3,18,34,9,1,Ranger,28.499998,4,0,6,0,2,6,12,4,1,Warrior,0.0,12,0,1,2,6,20,36,9,
1,45.416664,0,Slime,25.383332,2,0,5,0,1,6,16,4,0,Ranger,34.866665,3,0,5,0,1,3,14,6,0,Warrior,45.416664,8,0,11,0,3,10,36,9,1,Slime,0.0,2,1,4,0,2,12,34,9,1,Ranger,28.466665,4,0,5,0,2,6,12,4,1,Warrior,0.0,14,0,1,1,6,22,36,9,
0,40.199998,0,Slime,22.299999,2,0,5,0,1,6,16,4,0,Ranger,35.383331,4,0,5,0,2,6,14,6,0,Warrior,0.0,14,0,7,0,5,20,33,8,1,Slime,33.799998,1,0,5,0,1,6,20,5,1,Ranger,26.016665,6,0,5,0,2,6,12,4,1,Warrior,40.199998,9,0,10,0,4,16,30,7,
