1,109.733327,2,Warrior,56.066663,9,0,11,0,3,12,12,4,2,Ranger,32.966665,5,0,7,0,2,6,9,3,2,Slime,60.68333,3,0,5,0,3,18,17,5,3,Warrior,71.183329,11,0,13,1,5,20,27,6,3,Ranger,36.483331,6,0,5,0,2,6,9,3,3,Slime,49.249997,2,2,6,0,2,12,16,4,0,Warrior,109.733327,21,0,14,4,9,34,53,12,0,Ranger,81.416662,8,0,7,2,3,9,21,7,0,Slime,101.249994,3,4,5,0,5,30,32,10,1,Warrior,97.583328,11,0,13,2,5,20,27,9,1,Ranger,0.0,14,0,6,6,5,15,31,12,1,Slime,108.149994,3,6,5,0,6,36,32,11,
0,94.516661,2,Warrior,67.149996,9,0,10,0,4,16,13,5,2,Ranger,31.483331,5,0,6,0,2,6,9,3,2,Slime,74.383329,6,0,5,0,4,24,21,6,3,Warrior,71.733329,10,0,12,1,5,20,26,6,3,Ranger,37.933331,5,0,6,0,2,6,9,3,3,Slime,53.049997,0,2,5,0,1,6,16,4,0,Warrior,0.0,21,0,9,0,9,30,38,10,0,Ranger,0.0,12,0,0,0,5,15,28,10,0,Slime,70.233329,0,0,7,0,0,0,16,5,1,Warrior,94.516661,15,0,18,7,6,24,19,9,1,Ranger,57.866663,3,0,8,4,1,3,10,4,1,Slime,87.649995,6,5,5,0,7,42,25,8,
0,93.649994,2,Warrior,72.866662,12,0,11,0,5,20,21,6,2,Ranger,31.483331,5,0,5,0,2,6,9,3,2,Slime,76.633329,3,0,5,0,2,12,24,7,3,Warrior,60.866663,11,0,14,2,4,16,20,5,3,Ranger,36.466664,5,0,5,0,2,6,9,3,3,Slime,49.98333,0,2,5,0,1,6,16,4,0,Warrior,87.733328,14,0,10,0,6,24,37,9,0,Ranger,0.0,13,0,3,0,6,18,31,11,0,Slime,63.48333,0,0,5,0,0,0,18,5,1,Warrior,93.649994,18,0,12,2,8,28,37,10,1,Ranger,42.316664,0,0,6,2,0,0,7,3,1,Slime,84.616662,4,3,5,0,5,30,26,8,
1,92.583328,2,Warrior,69.383329,12,0,11,0,5,20,21,6,2,Ranger,31.483331,5,0,5,0,2,6,9,3,2,Slime,62.299996,3,0,6,0,2,12,17,5,3,Warrior,60.149996,9,0,12,1,4,16,20,5,3,Ranger,36.466664,4,0,5,0,2,6,9,3,3,Slime,43.816664,0,2,5,0,1,6,12,3,0,Warrior,75.299996,12,0,10,0,4,16,29,7,0,Ranger,92.583328,15,0,5,0,7,21,34,12,0,Slime,70.966662,2,0,6,0,1,6,22,6,1,Warrior,88.349995,13,0,14,2,6,22,33,10,1,Ranger,42.316664,0,0,6,2,0,0,7,3,1,Slime,0.0,6,3,4,0,5,30,39,12,
0,96.316661,2,Warrior,63.966663,10,0,10,0,4,16,16,5,2,Ranger,32.949998,6,0,7,0,2,6,9,3,2,Slime,74.466662,3,0,5,0,3,18,25,7,3,Warrior,59.849996,10,0,12,1,4,16,21,5,3,Ranger,36.466664,4,0,5,0,2,6,9,3,3,Slime,44.016664,0,1,5,0,1,6,12,3,0,Warrior,92.049995,17,0,10,0,7,28,44,10,0,Ranger,0.0,14,0,1,0,6,18,33,12,0,Slime,77.333329,0,0,5,0,0,0,18,7,1,Warrior,89.749995,15,0,15,4,5,20,28,9,1,Ranger,42.316664,0,0,6,2,0,0,7,3,1,Slime,96.316661,5,5,5,0,7,42,40,11,
1,94.666661,2,Warrior,64.633329,9,0,11,0,4,14,17,5,2,Ranger,32.949998,4,0,7,0,2,6,9,3,2,Slime,68.833329,5,0,5,0,3,18,21,6,3,Warrior,59.966663,12,0,13,2,4,16,21,5,3,Ranger,36.466664,5,0,5,0,2,6,9,3,3,Slime,43.899997,0,2,5,0,1,6,12,3,0,Warrior,94.666661,17,0,10,0,7,28,45,10,0,Ranger,91.516661,14,0,5,0,5,15,26,9,0,Slime,84.766662,3,0,7,0,2,12,25,8,1,Warrior,0.0,18,0,11,3,7,26,29,10,1,Ranger,56.049997,3,0,7,3,1,3,10,4,1,Slime,89.583328,4,2,6,0,5,30,25,8,
1,93.283328,2,Warrior,66.799996,10,0,11,0,4,16,15,5,2,Ranger,32.949998,6,0,7,0,2,6,9,3,2,Slime,73.683329,7,0,5,0,4,24,21,6,3,Warrior,82.066662,15,0,12,2,6,24,31,7,3,Ranger,36.466664,5,0,6,0,2,6,9,3,3,Slime,49.23333,2,1,6,0,2,12,16,4,0,Warrior,78.266662,13,0,11,0,5,18,27,6,0,Ranger,71.633329,4,0,5,0,2,6,15,5,0,Slime,93.283328,2,0,5,0,2,12,32,10,1,Warrior,0.0,9,0,2,3,4,14,31,10,1,Ranger,0.0,5,0,6,3,2,6,24,9,1,Slime,0.0,1,3,0,0,3,18,29,9,
0,94.666661,2,Warrior,65.766663,9,0,11,1,4,14,17,5,2,Ranger,31.483331,5,0,5,0,2,6,9,3,2,Slime,79.983329,6,2,6,0,5,30,25,7,3,Warrior,63.38333,10,0,12,1,4,16,20,5,3,Ranger,36.466664,5,0,6,0,2,6,9,3,3,Slime,49.866664,0,1,6,0,1,6,16,4,0,Warrior,83.416662,13,0,11,0,5,20,29,7,0,Ranger,0.0,16,0,0,0,7,21,32,12,0,Slime,76.316662,1,0,5,0,1,6,22,6,1,Warrior,88.816661,13,0,12,2,5,20,24,8,1,Ranger,57.066663,2,0,6,2,1,3,10,4,1,Slime,94.666661,3,4,7,0,5,30,32,11,
0,88.283328,2,Warrior,85.433328,18,0,13,3,8,28,23,8,2,Ranger,31.483331,6,0,5,0,2,6,9,3,2,Slime,74.899996,4,2,6,0,4,24,20,6,3,Warrior,72.249996,12,0,11,1,5,20,26,6,3,Ranger,37.933331,4,0,6,0,2,6,9,3,3,Slime,53.049997,0,1,7,0,1,6,16,4,0,Warrior,0.0,14,0,5,0,6,24,34,9,0,Ranger,0.0,6,0,0,0,3,9,23,9,0,Slime,60.38333,0,0,5,0,0,0,13,4,1,Warrior,88.283328,12,0,14,4,6,20,18,8,1,Ranger,56.049997,3,0,6,2,1,3,10,4,1,Slime,67.783329,1,4,5,0,4,24,15,5,
1,91.533328,2,Warrior,64.783329,9,0,10,0,4,16,16,5,2,Ranger,32.949998,5,0,7,0,2,6,9,3,2,Slime,71.533329,7,0,5,0,4,24,21,6,3,Warrior,91.533328,20,0,12,2,8,32,42,9,3,Ranger,36.466664,5,0,5,0,2,6,9,3,3,Slime,49.349997,1,2,5,0,2,12,16,4,0,Warrior,83.783328,10,0,10,0,5,16,32,7,0,Ranger,78.499995,8,0,7,0,3,9,18,6,0,Slime,90.033328,3,0,6,0,2,12,26,8,1,Warrior,0.0,12,0,7,3,5,18,26,9,1,Ranger,42.316664,0,0,6,3,0,0,7,3,1,Slime,0.0,1,3,0,0,3,18,28,8,
