2,95.066661,3,Warrior,39.166664,5,0,10,0,2,8,11,3,0,Warrior,78.199995,10,0,10,0,4,16,30,7,1,Warrior,35.849998,5,0,10,0,2,8,13,3,2,Warrior,87.783328,14,0,13,3,5,20,35,8,3,Ranger,66.666663,10,0,5,0,4,12,13,5,0,Ranger,37.549998,8,0,6,0,3,9,7,3,1,Ranger,57.999997,4,0,6,0,2,6,12,4,2,Ranger,0.0,9,0,0,0,3,9,25,10,3,Slime,51.149997,3,0,6,0,2,12,11,3,0,Slime,95.066661,14,0,5,0,8,48,38,10,1,Slime,85.716662,5,0,7,0,3,18,27,7,2,Slime,0.0,4,2,4,0,4,24,36,10,
2,85.249995,3,Warrior,37.766664,6,0,11,0,2,8,11,3,0,Warrior,51.366664,4,0,10,0,2,8,15,4,1,Warrior,58.166663,8,0,11,0,3,12,23,5,2,Warrior,69.366663,7,0,15,4,3,12,26,6,3,Ranger,82.066662,17,0,6,0,7,21,28,10,0,Ranger,31.249998,5,0,5,0,2,6,6,2,1,Ranger,85.249995,16,0,6,0,6,18,32,11,2,Ranger,0.0,11,0,1,0,5,15,27,11,3,Slime,45.116664,3,0,5,0,2,12,11,3,0,Slime,46.816664,3,0,6,0,2,12,10,3,1,Slime,70.949996,2,0,5,0,1,6,17,5,2,Slime,67.983329,1,3,5,0,3,18,17,5,
1,80.749995,3,Warrior,53.116664,9,0,12,0,3,12,12,4,0,Warrior,66.399996,4,0,11,0,2,8,20,5,1,Warrior,50.616664,8,0,11,0,3,12,18,4,2,Warrior,44.683331,5,0,10,0,2,8,11,3,3,Ranger,59.849996,8,0,6,0,4,12,14,5,0,Ranger,61.149996,13,0,7,0,5,15,15,5,1,Ranger,0.0,13,0,0,0,5,15,33,12,2,Ranger,80.749995,13,0,5,0,5,15,28,11,3,Slime,36.033331,2,0,5,0,1,6,7,2,0,Slime,47.299997,3,0,6,0,2,12,10,3,1,Slime,68.783329,2,0,6,0,1,6,17,5,2,Slime,74.383329,4,0,5,0,2,12,25,7,
0,83.883328,3,Warrior,43.383331,5,0,11,0,2,8,11,3,0,Warrior,0.0,10,0,9,0,5,20,55,12,1,Warrior,50.116664,7,0,11,0,3,12,18,4,2,Warrior,48.649997,5,0,10,0,2,8,16,4,3,Ranger,64.816663,10,0,5,0,4,12,13,5,0,Ranger,60.699996,13,0,6,0,5,15,15,5,1,Ranger,83.883328,13,0,5,0,5,15,33,11,2,Ranger,73.349996,10,0,5,0,4,12,18,7,3,Slime,36.033331,1,0,6,0,1,6,7,2,0,Slime,45.916664,4,0,6,0,2,12,10,3,1,Slime,68.783329,2,0,5,0,1,6,17,5,2,Slime,66.516663,3,0,5,0,2,12,17,5,
1,95.699994,3,Warrior,43.383331,4,0,11,0,2,8,11,3,0,Warrior,62.48333,4,0,11,0,2,8,18,5,1,Warrior,79.666662,7,0,10,0,4,14,33,7,2,Warrior,87.149995,11,0,12,1,5,20,38,9,3,Ranger,70.016662,9,0,5,0,4,12,13,5,0,Ranger,46.149997,7,0,6,0,3,9,9,3,1,Ranger,0.0,17,0,3,0,7,21,30,12,2,Ranger,93.516661,14,0,7,0,5,15,27,10,3,Slime,36.033331,2,0,5,0,1,6,7,2,0,Slime,59.516663,5,0,5,0,3,18,14,4,1,Slime,72.283329,1,0,6,0,1,6,17,5,2,Slime,95.699994,7,1,5,0,5,30,40,11,
2,78.433329,3,Warrior,37.766664,4,0,10,0,2,8,11,3,0,Warrior,62.699996,9,0,10,0,4,12,20,5,1,Warrior,56.899997,7,0,10,0,3,12,18,4,2,Warrior,0.0,12,0,10,7,5,20,35,8,3,Ranger,68.166663,9,0,5,0,4,12,13,5,0,Ranger,31.249998,5,0,6,0,2,6,6,2,1,Ranger,78.433329,7,0,5,0,3,9,19,7,2,Ranger,0.0,10,0,1,0,4,12,17,7,3,Slime,45.116664,3,0,5,0,2,12,11,3,0,Slime,46.816664,3,0,5,0,2,12,10,3,1,Slime,70.783329,1,0,6,0,1,6,17,5,2,Slime,0.0,1,5,3,0,5,30,25,7,
3,79.366662,3,Warrior,37.766664,5,0,11,0,2,8,11,3,0,Warrior,68.066663,12,0,11,0,4,16,22,6,1,Warrior,55.966663,7,0,11,0,3,12,18,4,2,Warrior,49.549997,6,0,12,2,2,8,16,4,3,Ranger,0.0,19,0,1,0,7,21,25,9,0,Ranger,31.249998,4,0,5,0,2,6,6,2,1,Ranger,76.166662,10,0,6,0,4,12,21,7,2,Ranger,79.366662,13,0,5,0,5,15,20,8,3,Slime,45.116664,3,0,5,0,2,12,11,3,0,Slime,46.816664,3,0,5,0,2,12,10,3,1,Slime,77.549995,3,0,6,0,2,12,25,7,2,Slime,66.566663,2,1,5,0,2,12,17,5,
1,82.399995,3,Warrior,37.766664,5,0,11,0,2,8,11,3,0,Warrior,70.549996,9,0,12,0,4,16,22,6,1,Warrior,56.78333,6,0,10,0,3,12,18,4,2,Warrior,60.18333,8,0,14,4,3,12,20,5,3,Ranger,73.949996,11,0,6,0,5,15,16,6,0,Ranger,31.249998,5,0,6,0,2,6,6,2,1,Ranger,0.0,15,0,2,0,6,18,28,10,2,Ranger,79.899995,12,0,5,0,4,12,20,8,3,Slime,45.116664,2,0,5,0,2,12,11,3,0,Slime,46.816664,3,0,5,0,2,12,10,3,1,Slime,72.016662,2,0,5,0,1,6,17,5,2,Slime,82.399995,4,4,5,0,4,24,33,9,
2,78.466662,3,Warrior,37.766664,4,0,10,0,2,8,11,3,0,Warrior,62.73333,8,0,11,0,4,12,20,5,1,Warrior,56.899997,8,0,10,0,3,12,18,4,2,Warrior,0.0,14,0,13,7,5,20,35,8,3,Ranger,68.199996,10,0,6,0,4,12,13,5,0,Ranger,31.249998,4,0,5,0,2,6,6,2,1,Ranger,78.466662,8,0,5,0,3,9,19,7,2,Ranger,0.0,12,0,1,0,4,12,17,7,3,Slime,45.116664,4,0,6,0,2,12,11,3,0,Slime,46.816664,4,0,5,0,2,12,10,3,1,Slime,70.816662,2,0,5,0,1,6,17,5,2,Slime,0.0,2,7,0,0,5,30,25,7,
2,85.266662,3,Warrior,52.316664,8,0,12,0,3,12,12,4,0,Warrior,66.716663,5,0,10,0,2,8,20,5,1,Warrior,69.099996,7,0,10,0,4,14,27,6,2,Warrior,44.683331,4,0,11,0,2,8,11,3,3,Ranger,70.916662,11,0,6,0,5,15,17,6,0,Ranger,47.533331,7,0,7,0,3,9,9,3,1,Ranger,85.266662,14,0,6,0,6,18,30,10,2,Ranger,0.0,19,0,4,0,7,21,28,10,3,Slime,36.033331,1,0,6,0,1,6,7,2,0,Slime,59.316663,4,0,6,0,3,18,14,4,1,Slime,72.416662,2,0,6,0,1,6,17,5,2,Slime,78.916662,5,0,6,0,3,18,25,7,
