2,79.366662,1,Warrior,65.033329,-9,0,13,2,4,16,19,1,Ranger,42.299997,-4,0,5,0,2,6,9,1,Slime,74.366662,-5,2,5,0,4,24,24,2,Warrior,0.0,-18,0,7,0,7,26,29,2,Ranger,0.0,-7,0,3,4,3,9,21,2,Slime,72.666662,-3,4,6,0,4,24,24,3,Warrior,51.899997,-5,0,12,2,2,8,8,3,Ranger,76.066662,-9,0,6,0,4,12,18,3,Slime,37.249998,0,1,5,0,1,6,7,0,Warrior,79.366662,-13,0,11,0,5,20,25,0,Ranger,32.516665,-3,0,6,0,1,3,6,0,Slime,45.499997,-4,0,6,0,2,12,11,
1,92.283328,1,Warrior,66.149996,-10,0,11,0,4,16,19,1,Ranger,0.0,-25,0,3,3,9,27,37,1,Slime,77.349995,-1,2,5,0,3,18,26,2,Warrior,81.233328,-12,0,12,2,5,20,25,2,Ranger,92.283328,-7,0,8,2,3,9,26,2,Slime,86.499995,-2,5,7,0,5,30,35,3,Warrior,37.316664,-2,0,11,1,1,4,6,3,Ranger,64.849996,-7,0,5,0,3,9,12,3,Slime,50.699997,-2,2,5,0,2,12,10,0,Warrior,68.983329,-12,0,10,0,5,16,17,0,Ranger,29.066665,-3,0,6,0,1,3,6,0,Slime,45.266664,-2,0,5,0,2,12,10,
2,70.749996,1,Warrior,70.749996,-12,0,11,0,5,20,33,1,Ranger,52.149997,-6,0,5,0,2,6,12,1,Slime,42.066664,-2,0,5,0,1,6,12,2,Warrior,50.53333,-6,0,11,0,3,12,14,2,Ranger,0.0,-11,0,3,3,5,15,23,2,Slime,62.966663,-3,4,6,0,4,24,20,3,Warrior,37.283331,-2,0,13,2,1,4,6,3,Ranger,69.249996,-13,0,5,0,6,18,21,3,Slime,48.916664,-2,2,5,0,2,12,10,0,Warrior,53.73333,-9,0,10,0,3,12,15,0,Ranger,29.066665,-2,0,5,0,1,3,6,0,Slime,32.266665,-1,0,5,0,1,6,7,
3,85.083328,1,Warrior,58.38333,-8,0,10,0,3,12,17,1,Ranger,75.983329,-7,0,8,1,3,9,16,1,Slime,85.083328,-6,1,7,0,5,30,34,2,Warrior,79.549995,-11,0,13,2,5,18,29,2,Ranger,66.649996,-7,0,5,0,3,9,15,2,Slime,55.349997,-2,1,6,0,2,12,16,3,Warrior,53.416663,-5,0,11,1,2,8,11,3,Ranger,0.0,-19,0,4,0,8,24,24,3,Slime,74.283329,-5,2,5,0,4,24,19,0,Warrior,72.233329,-9,0,10,0,4,16,18,0,Ranger,29.066665,-3,0,5,0,1,3,6,0,Slime,47.149997,-3,0,5,0,2,12,10,
3,72.866662,1,Warrior,67.316663,-13,0,11,0,6,18,27,1,Ranger,55.766663,-6,0,5,0,3,9,12,1,Slime,43.766664,-1,0,6,0,1,6,12,2,Warrior,54.03333,-7,0,11,0,3,12,14,2,Ranger,72.866662,-10,0,8,1,4,12,24,2,Slime,61.349996,-2,2,5,0,3,18,16,3,Warrior,37.283331,-2,0,12,1,1,4,6,3,Ranger,0.0,-16,0,2,0,7,21,23,3,Slime,52.416664,-2,2,6,0,2,12,10,0,Warrior,64.466663,-10,0,11,0,4,16,17,0,Ranger,29.066665,-3,0,5,0,1,3,6,0,Slime,45.383331,-3,0,6,0,2,12,10,
1,87.449995,1,Warrior,55.88333,-8,0,11,0,3,12,17,1,Ranger,0.0,-19,0,4,2,8,24,34,1,Slime,76.283329,-3,3,5,0,4,24,26,2,Warrior,71.633329,-9,0,12,1,4,14,23,2,Ranger,87.449995,-6,0,6,0,3,9,24,2,Slime,66.149996,-2,1,6,0,3,18,20,3,Warrior,62.266663,-7,0,12,2,3,12,12,3,Ranger,81.433328,-19,0,6,0,7,21,23,3,Slime,37.316664,0,1,5,0,1,6,7,0,Warrior,58.83333,-8,0,10,0,4,12,17,0,Ranger,29.066665,-3,0,6,0,1,3,6,0,Slime,32.266665,-2,0,5,0,1,6,7,
1,79.733329,1,Warrior,0.0,-11,0,9,0,5,18,36,1,Ranger,0.0,-9,0,3,0,4,12,20,1,Slime,61.116663,-4,0,5,0,2,12,16,2,Warrior,57.68333,-6,0,11,0,3,10,16,2,Ranger,70.366662,-8,0,5,0,3,9,15,2,Slime,75.283329,-6,0,5,0,4,24,24,3,Warrior,68.866663,-8,0,11,1,3,12,13,3,Ranger,79.733329,-14,0,6,0,5,15,21,3,Slime,52.549997,-1,2,6,0,2,12,11,0,Warrior,66.249996,-6,0,10,0,3,10,17,0,Ranger,29.066665,-3,0,5,0,1,3,6,0,Slime,64.666663,-5,0,6,0,3,18,15,
3,70.649996,1,Warrior,64.399996,-10,0,11,1,4,16,19,1,Ranger,44.099997,-6,0,5,0,2,6,9,1,Slime,65.416663,-3,2,5,0,3,18,20,2,Warrior,54.699997,-6,0,13,2,3,12,15,2,Ranger,62.099996,-4,0,6,0,2,6,15,2,Slime,41.816664,0,2,5,0,1,6,12,3,Warrior,50.699997,-4,0,12,2,2,8,11,3,Ranger,0.0,-12,0,0,0,5,15,19,3,Slime,69.183329,-4,1,5,0,3,18,23,0,Warrior,70.649996,-12,0,10,0,6,20,24,0,Ranger,32.383331,-2,0,6,0,1,3,6,0,Slime,47.299997,-3,0,6,0,2,12,11,
1,89.833328,1,Warrior,0.0,-16,0,16,7,7,26,37,1,Ranger,44.299997,-6,0,6,0,2,6,9,1,Slime,77.566662,-2,6,5,0,5,30,26,2,Warrior,89.833328,-17,0,14,3,7,26,41,2,Ranger,86.633328,-15,0,5,0,6,18,27,2,Slime,53.549997,0,3,7,0,2,12,16,3,Warrior,49.23333,-5,0,11,1,2,8,11,3,Ranger,72.766662,-11,0,5,0,4,12,15,3,Slime,71.183329,-4,2,5,0,4,24,19,0,Warrior,57.966663,-9,0,10,0,3,12,13,0,Ranger,29.066665,-3,0,6,0,1,3,6,0,Slime,32.266665,-2,0,5,0,1,6,7,
1,73.399996,1,Warrior,56.049997,-7,0,10,0,4,12,17,1,Ranger,0.0,-10,0,3,3,4,12,22,1,Slime,0.0,-4,2,1,0,4,24,28,2,Warrior,63.566663,-11,0,12,2,4,16,20,2,Ranger,69.183329,-9,0,5,0,3,9,18,2,Slime,40.166664,0,1,5,0,1,6,12,3,Warrior,35.466665,-3,0,11,1,1,4,6,3,Ranger,73.399996,-12,0,5,0,5,15,21,3,Slime,61.18333,-4,2,5,0,3,18,15,0,Warrior,59.13333,-7,0,10,0,3,12,12,0,Ranger,28.949998,-3,0,6,0,1,3,6,0,Slime,45.383331,-2,0,5,0,2,12,11,
