3,92.233328,0,Warrior,86.083328,-16,0,14,4,7,28,22,0,Ranger,24.166665,-2,0,5,0,1,3,6,0,Slime,92.233328,-4,2,5,0,5,30,33,1,Warrior,89.049995,-11,0,11,1,5,20,23,1,Ranger,52.68333,-5,0,7,2,2,6,9,1,Slime,39.999998,0,3,6,0,2,12,5,2,Warrior,71.683329,-7,0,10,0,3,12,24,2,Ranger,43.516664,0,0,5,0,0,0,8,2,Slime,59.999996,-2,0,6,0,1,6,20,3,Warrior,0.0,-10,0,12,4,5,18,37,3,Ranger,0.0,-12,0,0,1,6,18,24,3,Slime,0.0,-1,5,0,0,4,24,30,
3,92.033328,0,Warrior,80.716662,-15,0,12,3,6,24,20,0,Ranger,24.149999,-2,0,6,0,1,3,6,0,Slime,68.999996,-2,4,6,0,3,18,18,1,Warrior,92.033328,-18,0,10,2,7,24,29,1,Ranger,75.933329,-12,0,8,3,4,12,15,1,Slime,39.099998,0,2,5,0,2,12,5,2,Warrior,64.066663,-4,0,11,0,2,8,20,2,Ranger,43.183331,0,0,5,0,0,0,8,2,Slime,60.666663,-1,0,5,0,1,6,20,3,Warrior,0.0,-7,0,8,7,3,12,33,3,Ranger,0.0,-17,0,2,2,7,21,24,3,Slime,0.0,-1,11,3,0,7,42,31,
2,103.66666,0,Warrior,103.66666,-19,0,15,5,9,34,33,0,Ranger,48.33333,-8,0,6,0,3,9,12,0,Slime,81.433328,-4,4,6,0,5,30,20,1,Warrior,72.966662,-5,0,11,2,2,8,13,1,Ranger,91.083328,-10,0,8,4,5,15,18,1,Slime,41.649998,-1,2,6,0,2,12,8,2,Warrior,0.0,-17,0,11,2,7,24,41,2,Ranger,83.249995,-6,0,5,0,2,6,17,2,Slime,0.0,-2,1,0,0,2,12,36,3,Warrior,76.316662,-4,0,14,2,2,8,23,3,Ranger,92.816661,-17,0,8,4,6,18,21,3,Slime,78.249995,-1,5,6,0,4,24,20,
3,91.999995,0,Warrior,89.966661,-13,0,15,4,6,22,29,0,Ranger,24.149999,-2,0,5,0,1,3,6,0,Slime,79.299995,-1,2,7,0,3,18,18,1,Warrior,75.749995,-6,0,10,1,3,12,19,1,Ranger,91.999995,-15,0,9,2,6,18,21,1,Slime,39.099998,0,3,6,0,2,12,5,2,Warrior,77.366662,-8,0,11,0,3,12,25,2,Ranger,69.116663,-5,0,6,0,2,6,14,2,Slime,63.899996,-1,0,5,0,1,6,20,3,Warrior,0.0,-9,0,8,8,4,14,27,3,Ranger,0.0,-17,0,0,2,6,18,22,3,Slime,0.0,-2,6,0,0,6,36,26,
3,101.916661,0,Warrior,86.133328,-12,0,14,5,5,18,26,0,Ranger,24.149999,-2,0,5,0,1,3,6,0,Slime,74.149996,-2,4,6,0,4,24,20,1,Warrior,87.599995,-9,0,10,2,4,16,24,1,Ranger,101.916661,-23,0,7,4,9,27,29,1,Slime,39.649998,-1,1,5,0,2,12,8,2,Warrior,79.399995,-9,0,10,0,3,12,24,2,Ranger,70.683329,-5,0,5,0,2,6,14,2,Slime,65.466663,-1,0,5,0,1,6,20,3,Warrior,84.549995,-9,0,15,4,4,14,25,3,Ranger,0.0,-20,0,2,1,8,24,31,3,Slime,97.949994,-3,4,6,0,5,30,34,
3,83.166662,0,Warrior,80.183329,-15,0,13,3,7,26,26,0,Ranger,24.149999,-2,0,5,0,1,3,6,0,Slime,68.866663,-3,2,6,0,4,24,21,1,Warrior,83.166662,-13,0,11,2,6,20,30,1,Ranger,65.316663,-7,0,7,2,3,9,12,1,Slime,55.266663,-2,1,6,0,3,18,12,2,Warrior,62.349996,-4,0,10,0,2,8,23,2,Ranger,43.966664,0,0,6,0,0,0,8,2,Slime,53.216663,0,0,5,0,0,0,16,3,Warrior,0.0,-10,0,4,2,4,14,36,3,Ranger,0.0,-14,0,1,0,5,15,21,3,Slime,60.966663,-1,2,5,0,2,12,16,
3,92.333328,0,Warrior,88.016661,-15,0,16,5,6,24,27,0,Ranger,24.149999,-3,0,5,0,1,3,6,0,Slime,70.683329,-1,3,5,0,4,24,20,1,Warrior,92.333328,-15,0,12,2,6,24,30,1,Ranger,79.933329,-9,0,7,3,4,12,15,1,Slime,39.649998,-2,2,5,0,2,12,8,2,Warrior,75.933329,-9,0,11,0,3,12,24,2,Ranger,44.866664,0,0,5,0,0,0,8,2,Slime,62.23333,-2,0,5,0,1,6,20,3,Warrior,81.866662,-8,0,14,4,4,14,25,3,Ranger,0.0,-18,0,0,1,8,24,25,3,Slime,0.0,-2,3,3,0,4,24,28,
2,93.116661,0,Warrior,93.116661,-19,0,12,4,8,32,29,0,Ranger,49.43333,-8,0,6,0,3,9,12,0,Slime,73.399996,-2,1,6,0,2,12,18,1,Warrior,90.799995,-13,0,10,2,5,20,23,1,Ranger,75.016662,-11,0,8,4,4,12,15,1,Slime,40.283331,0,3,5,0,2,12,5,2,Warrior,0.0,-13,0,6,4,7,20,33,2,Ranger,45.983331,0,0,6,0,0,0,8,2,Slime,0.0,-1,3,0,0,3,18,32,3,Warrior,86.583328,-10,0,14,5,4,14,30,3,Ranger,41.983331,-5,0,6,1,2,6,9,3,Slime,69.649996,-2,5,6,0,4,24,19,
3,96.083328,0,Warrior,96.083328,-22,0,13,4,9,34,34,0,Ranger,24.149999,-3,0,6,0,1,3,6,0,Slime,70.683329,-2,3,5,0,4,24,21,1,Warrior,88.083328,-14,0,12,1,6,20,27,1,Ranger,67.249996,-8,0,7,2,3,9,11,1,Slime,40.799998,0,3,6,0,2,12,5,2,Warrior,74.466662,-8,0,11,0,3,12,24,2,Ranger,44.316664,0,0,6,0,0,0,8,2,Slime,62.03333,-1,0,5,0,1,6,20,3,Warrior,85.599995,-9,0,15,4,4,14,30,3,Ranger,0.0,-16,0,0,1,7,21,29,3,Slime,94.583328,-4,5,5,0,5,30,33,
3,91.316661,0,Warrior,81.083329,-12,0,12,2,7,24,25,0,Ranger,24.149999,-3,0,5,0,1,3,6,0,Slime,88.483328,-4,4,6,0,4,24,26,1,Warrior,91.316661,-12,0,10,1,6,18,23,1,Ranger,54.516663,-6,0,7,1,2,6,9,1,Slime,39.649998,-2,2,6,0,2,12,8,2,Warrior,74.983329,-8,0,10,0,3,12,24,2,Ranger,69.249996,-6,0,7,0,2,6,14,2,Slime,64.03333,-2,0,5,0,1,6,20,3,Warrior,0.0,-8,0,12,4,4,14,32,3,Ranger,0.0,-12,0,0,2,5,15,23,3,Slime,0.0,-4,3,0,0,5,30,29,
3,107.499994,0,Warrior,71.249996,-14,0,13,5,5,20,15,0,Ranger,51.466664,-6,0,7,2,3,9,12,0,Slime,65.199996,-1,4,5,0,4,24,17,1,Warrior,98.483327,-10,0,11,2,5,18,26,1,Ranger,107.499994,-17,0,10,3,7,21,30,1,Slime,41.099998,0,4,6,0,2,12,5,2,Warrior,77.566662,-3,0,11,0,1,4,29,2,Ranger,47.78333,0,0,5,0,0,0,8,2,Slime,85.566662,-1,0,6,0,1,6,27,3,Warrior,106.11666,-21,0,17,6,10,32,40,3,Ranger,0.0,-18,0,3,3,8,24,29,3,Slime,89.116661,0,7,6,0,5,30,28,
3,103.099994,0,Warrior,82.816662,-15,0,12,2,6,22,23,0,Ranger,24.149999,-3,0,5,0,1,3,6,0,Slime,90.749995,-5,4,6,0,5,30,29,1,Warrior,103.099994,-18,0,11,1,8,28,37,1,Ranger,69.299996,-7,0,6,1,3,9,12,1,Slime,55.53333,-4,2,5,0,3,18,12,2,Warrior,77.316662,-8,0,11,0,3,12,23,2,Ranger,44.749997,0,0,6,0,0,0,8,2,Slime,65.783329,-2,0,6,0,1,6,20,3,Warrior,0.0,-14,0,14,7,6,22,35,3,Ranger,0.0,-15,0,3,5,6,18,25,3,Slime,0.0,-2,9,0,0,7,42,35,
3,93.133328,0,Warrior,72.899996,-11,0,12,2,5,18,21,0,Ranger,24.149999,-3,0,6,0,1,3,6,0,Slime,84.283328,-3,2,6,0,4,24,22,1,Warrior,93.133328,-9,0,10,2,5,18,28,1,Ranger,87.633328,-11,0,7,2,4,12,18,1,Slime,39.649998,-2,2,5,0,2,12,8,2,Warrior,77.366662,-8,0,11,0,3,12,24,2,Ranger,69.666663,-5,0,6,0,2,6,14,2,Slime,64.449996,-1,0,5,0,1,6,20,3,Warrior,0.0,-16,0,12,6,6,24,35,3,Ranger,0.0,-13,0,0,2,5,15,21,3,Slime,91.283328,-1,6,5,0,5,30,27,
2,95.949994,0,Warrior,95.949994,-21,0,13,5,8,30,35,0,Ranger,50.249997,-6,0,6,0,3,9,12,0,Slime,67.416663,-1,3,5,0,3,18,18,1,Warrior,89.516661,-14,0,11,1,5,20,25,1,Ranger,75.366662,-11,0,7,3,4,12,15,1,Slime,41.099998,0,3,6,0,2,12,5,2,Warrior,81.149995,-6,0,11,0,3,12,26,2,Ranger,46.799997,0,0,5,0,0,0,8,2,Slime,0.0,-7,0,0,0,4,24,37,3,Warrior,94.016661,-15,0,13,4,7,22,30,3,Ranger,42.799997,-4,0,6,1,2,6,9,3,Slime,72.049996,-1,5,6,0,4,24,19,
3,85.583328,0,Warrior,80.533329,-15,0,13,2,6,24,22,0,Ranger,24.149999,-2,0,5,0,1,3,6,0,Slime,67.583329,-2,3,6,0,3,18,17,1,Warrior,85.583328,-14,0,10,2,5,20,25,1,Ranger,74.533329,-10,0,9,2,4,12,15,1,Slime,38.866664,-2,2,5,0,2,12,8,2,Warrior,72.366662,-7,0,10,0,3,12,26,2,Ranger,43.066664,0,0,5,0,0,0,8,2,Slime,61.299996,-2,0,5,0,1,6,20,3,Warrior,0.0,-11,0,7,2,5,20,38,3,Ranger,0.0,-16,0,3,0,7,21,23,3,Slime,57.63333,-2,1,5,0,2,12,16,
3,100.066661,0,Warrior,72.066662,-12,0,13,5,5,20,15,0,Ranger,51.466664,-8,0,7,1,3,9,12,0,Slime,66.016663,-1,6,5,0,4,24,17,1,Warrior,95.133328,-9,0,11,1,3,12,23,1,Ranger,100.066661,-12,0,8,3,5,15,24,1,Slime,41.099998,0,3,5,0,2,12,5,2,Warrior,79.849995,-2,0,10,0,1,4,29,2,Ranger,47.78333,0,0,5,0,0,0,8,2,Slime,86.499995,-2,0,5,0,1,6,27,3,Warrior,0.0,-17,0,9,2,7,28,38,3,Ranger,0.0,-20,0,3,4,8,24,26,3,Slime,96.749994,-3,7,6,0,7,42,32,
